soft_name,missing,TP,FN,FP,TN,optimal_th,Accuracy,precision,NPV,Sensitivity,Specificity,F1,MCC
CADD_splice+RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+spliceAI+Trap+SCAP+MLCsplice,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+spliceAI+Trap+SCAP+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+spliceAI+Trap+SCAP+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+spliceAI+Trap+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+spliceAI+Trap+MLCsplice+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+spliceAI+Trap+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+spliceAI+SCAP+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+spliceAI+SCAP+MLCsplice+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+spliceAI+SCAP+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+spliceAI+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+Trap+SCAP+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+Trap+SCAP+MLCsplice+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+Trap+SCAP+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+Trap+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+SCAP+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+MLCsplice,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
CADD_splice+RegSNPs+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+spliceAI+Trap+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+spliceAI+Trap+MLCsplice+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+spliceAI+Trap+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+spliceAI+SCAP+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+spliceAI+SCAP+MLCsplice+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
CADD_splice+RegSNPs+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+spliceAI+SCAP+pangolin+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
CADD_splice+RegSNPs+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+spliceAI+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+Trap+SCAP+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+Trap+SCAP+MLCsplice+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
CADD_splice+RegSNPs+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+Trap+SCAP+pangolin+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
CADD_splice+RegSNPs+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+Trap+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+SCAP+MLCsplice+pangolin+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
CADD_splice+RegSNPs+SPIDEX_zscore_abs+spliceAI+Trap+SCAP+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+spliceAI+Trap+SCAP+MLCsplice+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+spliceAI+Trap+SCAP+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+spliceAI+Trap+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+spliceAI+SCAP+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_zscore_abs+Trap+SCAP+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+MLCsplice,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+MLCsplice+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+SCAP+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+SCAP+MLCsplice+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+SCAP+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+SPIDEX_dpsi_abs+Trap+SCAP+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+SPIDEX_dpsi_abs+Trap+SCAP+MLCsplice+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+SPIDEX_dpsi_abs+Trap+SCAP+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+SPIDEX_dpsi_abs+Trap+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+SPIDEX_dpsi_abs+SCAP+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+spliceAI+Trap+SCAP+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+spliceAI+Trap+SCAP+MLCsplice+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+spliceAI+Trap+SCAP+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+spliceAI+Trap+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+spliceAI+SCAP+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+MMsplicing_abs+Trap+SCAP+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+MLCsplice+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_dpsi_abs+spliceAI+Trap+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_dpsi_abs+spliceAI+SCAP+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+SPIDEX_dpsi_abs+Trap+SCAP+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+RegSNPs+spliceAI+Trap+SCAP+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+MLCsplice,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+MLCsplice+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+SCAP+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+SCAP+MLCsplice+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+SCAP+pangolin+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+Trap+SCAP+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+Trap+SCAP+MLCsplice+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+Trap+SCAP+pangolin+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+Trap+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+SCAP+MLCsplice+pangolin+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+spliceAI+Trap+SCAP+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+spliceAI+Trap+SCAP+MLCsplice+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+spliceAI+Trap+SCAP+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+spliceAI+Trap+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+spliceAI+SCAP+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+SPIDEX_zscore_abs+MMsplicing_abs+Trap+SCAP+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+MLCsplice+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
CADD_splice+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+pangolin+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
CADD_splice+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+spliceAI+Trap+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+spliceAI+SCAP+MLCsplice+pangolin+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
CADD_splice+SPIDEX_zscore_abs+SPIDEX_dpsi_abs+Trap+SCAP+MLCsplice+pangolin+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
CADD_splice+SPIDEX_zscore_abs+spliceAI+Trap+SCAP+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+MLCsplice+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+SCAP+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+MMsplicing_abs+SPIDEX_dpsi_abs+Trap+SCAP+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+MMsplicing_abs+spliceAI+Trap+SCAP+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
CADD_splice+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+MLCsplice,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+SCAP+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+MLCsplice+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+Trap+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+SCAP+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+SCAP+MLCsplice+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+SCAP+pangolin+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+spliceAI+MLCsplice+pangolin+squirls,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+Trap+SCAP+MLCsplice+pangolin,0,1.000000,0.000000,0.000000,15.000000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+Trap+SCAP+MLCsplice+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
RegSNPs+SPIDEX_zscore_abs+MMsplicing_abs+SPIDEX_dpsi_abs+Trap+SCAP+pangolin+squirls,0,1.000000,0.000000,1.000000,14.000000,4.0000,0.9375,0.5000,1.0000,1.0000,0.9333,0.6667,0.6831
